mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.24338526725769044,0.015994656421736107,0.05880885124206543,0.0040833472726691245,,1,2,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-2.5877045291445198,-1.9249146518777915,0.228858153753154,0.34793582508394993,-3.5009593477575773,-1.4873569099885569,1.534308313624262,101
0.12295737266540527,0.046220759137570705,0.033584213256835936,0.00904738579224191,,1,5,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-2.5437018834381213,-2.0938552458403086,0.1899417955636975,0.15519221730648836,-2.715680955503807,-1.4016208143824103,1.3013093473797925,97
0.1183095932006836,0.0072936320660097545,0.03173317909240723,0.01570558130782686,,1,5,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-2.0161308947232714,-1.836674507310169,0.19875222796910474,0.32109855183316316,-3.144020053077238,-1.295394935061682,1.3472479848793426,89
0.22664856910705566,0.026796826396582818,0.05332365036010742,0.008175798550801182,,1,5,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-2.070095068626301,-1.8619090721225207,0.21107505336365173,0.36493767808740674,-3.1214511584936355,-1.2954885135582797,1.3624783348073777,90
0.08301210403442383,0.007606484368038083,0.034001922607421874,0.00721276437214392,,1,10,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-2.6908662916984833,-1.2541694917451265,0.016486034783467662,0.1852029413734666,-1.1267641832309638,-0.974022198103528,1.0367522119850665,64
0.11502237319946289,0.015123366198814525,0.026552391052246094,0.0033132397896878203,,1,10,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-2.0204944377453042,-1.1451177623513553,0.0325283908433498,0.2091813818088637,-1.4534950182257824,-0.8754794891340456,0.8624190974060966,51
0.2525026321411133,0.043669936535676156,0.047214937210083005,0.01504097063471449,,1,10,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-1.7351016886041801,-1.1163668797737043,0.034060454628900394,0.22518235243809237,-1.5736605266337027,-0.8331772575889189,0.8141505790380473,48
0.06251335144042969,0.0034630726878920773,0.04022064208984375,0.009760493601834756,,2,2,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-2.515338980550693,-0.37003927591367347,0.1158966705415837,0.36992432032304956,-2.4692664411951313,-0.9737647413589728,1.2625627266673558,62
0.13289098739624022,0.03307180917095616,0.03736882209777832,0.005196098620554976,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-1.924495431917049,-0.36393496762480804,0.12871453772424224,0.3815437398101593,-3.1207616384274948,-0.9797867520869901,1.3369754815847854,66
0.226350736618042,0.028602155997234664,0.05232672691345215,0.008979556268118801,,2,2,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-2.0057895473718093,-0.4002778152407571,0.14190311528906874,0.4014388838965395,-3.131346900570242,-0.99881445279944,1.3551299248011905,70
0.0712625503540039,0.010533752650411902,0.04253082275390625,0.01078386405733906,,2,5,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-2.513014056967252,-0.36941730625339875,0.11041460862507557,0.33845765748712386,-2.4086883050631425,-0.9684494804343187,1.24022265247531,60
0.11771225929260254,0.013192019046783686,0.027672433853149415,0.006039665010946893,,2,5,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1.973311931265386,-0.4595721608865324,0.12278196366711835,0.3643995753337068,-3.0820429819028616,-1.0055491070107911,1.3188155988982895,73
0.23965859413146973,0.034985316953548146,0.05186161994934082,0.016834225351480155,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-1.8650244146770234,-0.4601486372425967,0.1335810091316968,0.3715190281113818,-3.1886320517138422,-1.0017410132780769,1.3413330818813758,72
0.07667064666748047,0.011817129250348477,0.037991809844970706,0.010703591270103648,,2,10,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-2.5627651201853707,-1.0494533494374152,0.017348253392389545,0.21764291347882048,-1.129363741564156,-0.9013182088631464,0.9930132613601795,56
0.12650036811828613,0.019313740596533763,0.03593668937683105,0.011573825743718255,,2,10,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1.8432502494544587,-0.9367372666014961,0.03199142411039413,0.23705055479438808,-1.4545026110352604,-0.7930896296372866,0.8127590845774968,44
0.2777442932128906,0.05668816011012175,0.06058816909790039,0.019361732218247767,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-1.6296297281260506,-0.785293305758878,0.03378556792160703,0.25454514917145676,-1.5695753930356329,-0.7392335419654995,0.7835239742365346,40
0.09498181343078613,0.008067502913059082,0.04577755928039551,0.0052008734468888115,,4,2,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-1.782167326488624,-0.8776353107459205,0.03516463312040696,0.2947183782280134,-1.339041330393648,-0.7337921912559544,0.7918631670839169,33
0.14710283279418945,0.034734151624850655,0.02928051948547363,0.008543492899932528,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-1.3856078802554572,-0.8447444056852724,0.04082305910292938,0.2632573891712655,-1.661767775881854,-0.7176079227096779,0.7604130155581514,18
0.25023493766784666,0.03605831986762061,0.06361141204833984,0.00800180712883348,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-1.3882041752297578,-0.794000835768037,0.043119282092921374,0.2865262269028649,-1.7643103482762474,-0.7233739700556512,0.7922053032871413,23
0.0740203857421875,0.007644784242697202,0.040816450119018556,0.011718727371361922,,4,5,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-1.782167326488624,-0.8776353107459205,0.03516463312040696,0.2947183782280134,-1.339041330393648,-0.7337921912559544,0.7918631670839169,33
0.16272859573364257,0.03622974252637191,0.029644346237182616,0.007269762780227791,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-1.3856078802554572,-0.8447444056852724,0.04082305910292938,0.2632573891712655,-1.661767775881854,-0.7176079227096779,0.7604130155581514,18
0.24261302947998048,0.027395508321967205,0.05255923271179199,0.005174620417330867,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-1.3882041752297574,-0.794000835768037,0.043119282092921374,0.2865262269028649,-1.7643103482762474,-0.7233739700556512,0.7922053032871412,23
0.08046131134033203,0.00519729600279306,0.030771160125732423,0.011037956339491655,,4,10,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-1.7225792351614864,-0.954769446662803,0.01747699220179777,0.25767467937185073,-1.1286271818373583,-0.7061648384175998,0.7383794449781897,11
0.12419371604919434,0.00865186845709323,0.032261896133422854,0.005542441589449299,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-1.2938989382782204,-0.8633015225191705,0.026188474729513023,0.25558210023248473,-1.4140363075731548,-0.6578932386817096,0.6813006882498955,7
0.20060534477233888,0.012854396200219364,0.03370885848999024,0.0017035187592832216,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-1.273312360772072,-0.7771417781445311,0.03148636668301841,0.27054949187906796,-1.501248328939076,-0.6499333218587184,0.6987334343090125,2
